tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
10	BO115	45.39	46.49	1.1	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	9=0.270	False	0	0	0	3	mondane sì però.	mondane sì però.	mondane sì però
11	BO086	46.49	47.74	1.25	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	no no no quello no.	no no no quello no.	no no no quello no
12	BO086	48.09	60.21	12.12	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	25	però appunto::: eh il primo anno è stato: così un: (.) un un un anno molto di~ m molto divertimento con molto divertimento, insomma molte uscite,	però appunto::: eh il primo anno è stato: così un: {P} un un un anno molto di~ m molto divertimento con molto divertimento, insomma molte uscite,	però appunto eh il primo anno è stato così un {P} un un un anno molto di~ m molto divertimento con molto divertimento insomma molte uscite
13	BO086	60.463	71.49	11.027	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	1	0	27	e:: e adesso dopo invece appunto due anni, son~ sto molto di più in casa:, vivo la città:: (.) in modo diverso. per esempio, ((tossisce)) giro molto di meno,	e:: e adesso dopo invece appunto due anni, son~ sto molto di più in casa:, vivo la città:: {P} in modo diverso. per esempio, {tossisce} giro molto di meno,	e e adesso dopo invece appunto due anni son~ sto molto di più in casa vivo la città {P} in modo diverso per esempio {tossisce} giro molto di meno
14	BO086	71.53	79.47	7.94	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	29	sto sempre nei (.) nei soliti posti per esempio qua a santa cristina perche vengo a studiare vengo a lezione qua c' è i m~ i miei corsi sono qui,	sto sempre nei {P} nei soliti posti per esempio qua a santa cristina perche vengo a studiare vengo a lezione qua c' è i m~ i miei corsi sono qui,	sto sempre nei {P} nei soliti posti per esempio qua a santa cristina perche vengo a studiare vengo a lezione qua c' è i m~ i miei corsi sono qui
15	BO086	79.676	84.175	4.499	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	15	e quindi eh vi~ e:h come dire vivo:: i posti in modo più intimo beh.	e quindi eh vi~ e:h come dire vivo:: i posti in modo più intimo beh.	e quindi eh vi~ eh come dire vivo i posti in modo più intimo beh
16	BO115	84.736	86.686	1.95	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	7	ma (.) che posto è questo lo sai?	ma {P} che posto è questo lo sai?	ma {P} che posto è questo lo sai
17	BO086	87.741	95.085	7.344	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	2	0	0	25	e::h beh penso che questo fosse (.) un eh un monastero, un conve~  non sono sicura, non vorrei dirti una stupidata però (.) c' è la chiesa,	e::h beh penso che questo fosse {P} un eh un monastero, un conve~ non sono sicura, non vorrei dirti una stupidata però {P} c' è la chiesa,	eh beh penso che questo fosse {P} un eh un monastero un conve~ non sono sicura non vorrei dirti una stupidata però {P} c' è la chiesa
18	BO086	95.2	96.7	1.5	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	qua c' è una corte [quindi],	qua c' è una corte [quindi],	qua c' è una corte quindi
19	BO115	96.301	98.581	2.28	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	18=0.399,20=0.010	True	1	1	0	4	[ah beh] in effetti. (.) ((ride))	[ah beh] in effetti. {P} {ride}	ah beh in effetti {P} {ride}
20	BO086	98.571	107.296	8.725	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	19=0.010	False	1	0	0	26	e:hm (.) e niente questo posto tra l' altro, e::h la prima volta in cui ci son venuta io studiavo anco~ s m facevo ancora il liceo,	e:hm {P} e niente questo posto tra l' altro, e::h la prima volta in cui ci son venuta io studiavo anco~ s m facevo ancora il liceo,	ehm {P} e niente questo posto tra l' altro eh la prima volta in cui ci son venuta io studiavo anco~ s m facevo ancora il liceo
21	BO086	107.92	114.18	6.26	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	17	sto: penso era ultimo anno del lice, ed ero venuta a trovare simone, ti ricordi si[mone], ehm	sto: penso era ultimo anno del lice, ed ero venuta a trovare simone, ti ricordi si[mone], ehm	sto penso era ultimo anno del lice ed ero venuta a trovare simone ti ricordi simone ehm
22	BO115	112.381	112.901	0.52	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	1	[mhmh.]	[mhmh].	mhmh
23	BO086	114.911	119.273	4.362	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	e lui appunto faceva scienze politiche, quindi veniva qua: a lezione poi a studiare,	e lui appunto faceva scienze politiche, quindi veniva qua: a lezione poi a studiare,	e lui appunto faceva scienze politiche quindi veniva qua a lezione poi a studiare
24	BO086	119.42	127.686	8.266	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	20	e siamo venuti a studiare,  e non nella libreri~ nella biblioteca:: quella aperta a tutti ma (.) nella fondazione federico zeri,	e siamo venuti a studiare, e non nella libreri~ nella biblioteca:: quella aperta a tutti ma {P} nella fondazione federico zeri,	e siamo venuti a studiare e non nella libreri~ nella biblioteca quella aperta a tutti ma {P} nella fondazione federico zeri
25	BO086	127.86	128.84	0.98	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	che è qua=sopra.	che è qua=sopra.	che è qua sopra
26	BO086	129.11	131.086	1.976	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	ed è bellissima è una fondazione,	ed è bellissima è una fondazione,	ed è bellissima è una fondazione
27	BO086	131.36	134.038	2.678	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	appunto di questo: di questo storico dell' arte,	appunto di questo: di questo storico dell' arte,	appunto di questo di questo storico dell' arte
28	BO086	134.68	135.993	1.313	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	federico zeri,	federico zeri,	federico zeri
29	BO086	136.1	139.64	3.54	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	14	e c' è tutta la sua collezione di libri all' interno che è: (.) vastissima,	e c' è tutta la sua collezione di libri all' interno che è: {P} vastissima,	e c' è tutta la sua collezione di libri all' interno che è {P} vastissima
30	BO086	140.471	147.68	7.209	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	2	1	0	11	ed è un luogo molto: molto tranquillo molto (.) e::hm: insomma (.) pacifico. ((ride))	ed è un luogo molto: molto tranquillo molto {P} e::hm: insomma {P} pacifico. {ride}	ed è un luogo molto molto tranquillo molto {P} ehm insomma {P} pacifico {ride}
31	BO115	147.818	155.64	7.822	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	21	ma::m mi ricordo che mi avevi contattato per e:h per scambiar~ c' è perchè cercavi un inqu[ilino: una roba del genere]	ma::m mi ricordo che mi avevi contattato per e:h per scambiar~ c' è perché cercavi un inqu[ilino: una roba del genere]	mam mi ricordo che mi avevi contattato per eh per scambiar~ c' è perché cercavi un inquilino una roba del genere
32	BO086	154.276	158.823	4.547	True	False	1	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	2	0	13	[in ca~ ((inspira)) no] guarda ((ride))c' è stato è stato una: una storia incredibile,	[in ca~ {inspira} no] guarda {ride} c' è stato è stato una: una storia incredibile,	in ca~ {inspira} no guarda {ride} c' è stato è stato una una storia incredibile
33	BO086	158.988	166.485	7.497	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	2	0	0	25	ieri (.) ho saputo (.) che mi che mi rinnovano il contratto. perchè, quella casa, >cioè< io ci vivo da da quando sono arrivata a bologna no?	ieri {P} ho saputo {P} che mi che mi rinnovano il contratto. perché, quella casa, >cioè< io ci vivo da da quando sono arrivata a bologna no?	ieri {P} ho saputo {P} che mi che mi rinnovano il contratto perché quella casa cioè io ci vivo da da quando sono arrivata a bologna no
34	BO086	167.095	176.246	9.151	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	20	adesso (.) e: >cioè< le coinquili~ >cioè< le proprietarie, ci avevano:: detto che a dicembre, il trentun dicembre avremmo dovuto uscire.	adesso {P} e: >cioè< le coinquili~ >cioè< le proprietarie, ci avevano:: detto che a dicembre, il trentun dicembre avremmo dovuto uscire.	adesso {P} e cioè le coinquili~ cioè le proprietarie ci avevano detto che a dicembre il trentun dicembre avremmo dovuto uscire
35	BO086	176.476	179.883	3.407	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	5	perchè:: ehm (.) eh volevano vendere,	perché:: ehm {P} eh volevano vendere,	perché ehm {P} eh volevano vendere
36	BO086	180.546	184.79	4.244	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	e quindi adesso io  fino: appunto  una settimana fa, ho cercato casa disperatamente,	e quindi adesso io fino: appunto una settimana fa, ho cercato casa disperatamente,	e quindi adesso io fino appunto una settimana fa ho cercato casa disperatamente
37	BO086	185.223	190.53	5.307	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	20	non si trova niente. >cioè< tutto carissimo adesso a bologna. ma fuori di testa. le singole, [io cerco una singola,]	non si trova niente. >cioè< tutto carissimo adesso a bologna. ma fuori di testa. le singole, [io cerco una singola],	non si trova niente cioè tutto carissimo adesso a bologna ma fuori di testa le singole io cerco una singola
38	BO115	189.873	191.045	1.172	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	[quest' anno] c' è stata::	[quest' anno] c' è stata::	quest' anno c' è stata
39	BO086	191.076	194.065	2.989	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	no no:, è incredi~ >cioè< le singole costano quattrocento euro	no no:, è incredi~ >cioè< le singole costano quattrocento euro	no no è incredi~ cioè le singole costano quattrocento euro
40	BO086	194.4	197.23	2.83	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	se le trovi, costano così. costano quello.	se le trovi, costano così. costano quello.	se le trovi costano così costano quello
41	BO086	197.908	204.466	6.558	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	18	e poi, ehm:: niente, è che io:::=ho chiesto alla pa~ alla: segretaria delle mie padrone di casa,	e poi, ehm:: niente, è che io:::=ho chiesto alla pa~ alla: segretaria delle mie padrone di casa,	e poi ehm niente è che io ho chiesto alla pa~ alla segretaria delle mie padrone di casa
42	BO086	205.036	208.863	3.827	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	se per caso, queste qua erano interessate ad affittarci,	se per caso, queste qua erano interessate ad affittarci,	se per caso queste qua erano interessate ad affittarci
43	BO086	209.358	213.071	3.713	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	16	ancora un po' di mesi l' appartamento nel caso in cui non avessero trovato un acquierente.	ancora un po' di mesi l' appartamento nel caso in cui non avessero trovato un acquierente.	ancora un po' di mesi l' appartamento nel caso in cui non avessero trovato un acquierente
44	BO086	213.851	216.923	3.072	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	e:: è saltato fuori che loro:: ci rinnovano il contratto.	e:: è saltato fuori che loro:: ci rinnovano il contratto.	e è saltato fuori che loro ci rinnovano il contratto
45	BO086	217.475	221.658	4.183	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	14	però questo me l' hanno detto ieri. difatti io sono (.) rilassatissima in questo momento.	però questo me l' hanno detto ieri. difatti io sono {P} rilassatissima in questo momento.	però questo me l' hanno detto ieri difatti io sono {P} rilassatissima in questo momento
46	BO115	221.929	222.3845	0.46	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	2	ci sta.	ci sta.	ci sta
47	BO086	222.3845	223.78	1.4	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	5	e quando ti ho chiamato,	e quando ti ho chiamato,	e quando ti ho chiamato
48	BO086	223.898	227.898	4.0	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	13	è perchè, allora (.) non mi ricordo neanche com' è=è stato un casino.	è perché, allora {P} non mi ricordo neanche com' è=è stato un casino.	è perché allora {P} non mi ricordo neanche com' è è stato un casino
49	BO086	228.946	232.68	3.734	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	6	allora e:h (.) abbiamo saputo, che vendevano.	allora e:h {P} abbiamo saputo, che vendevano.	allora eh {P} abbiamo saputo che vendevano
50	BO086	232.81	237.38	4.57	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	20	che avrebbero venduto. l' abbiam saputo tipo a giugno no? ci hanno detto: fra sei mesi ve ne dovete andare.	che avrebbero venduto. l' abbiam saputo tipo a giugno no? ci hanno detto: fra sei mesi ve ne dovete andare.	che avrebbero venduto l' abbiam saputo tipo a giugno no ci hanno detto fra sei mesi ve ne dovete andare
51	BO086	238.57	242.708	4.138	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	e una delle mie coinquiline, aveva già, e:h era già entrata in contratto,	e una delle mie coinquiline, aveva già, e:h era già entrata in contratto,	e una delle mie coinquiline aveva già eh era già entrata in contratto
52	BO086	243.525	247.743	4.218	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	18	in un' altra casa, perchè: se ne voleva andare a viversi a vivere col ra~ col suo ragazzo.	in un' altra casa, perché: se ne voleva andare a viversi a vivere col ra~ col suo ragazzo.	in un' altra casa perché se ne voleva andare a viversi a vivere col ra~ col suo ragazzo
53	BO086	248.39	254.98	6.59	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	24	e quindi siamo rimaste, io e  la mia:: altra coinquilina, a dover cercare una persona che fosse interessata a starci solo per sei mesi.	e quindi siamo rimaste, io e la mia:: altra coinquilina, a dover cercare una persona che fosse interessata a starci solo per sei mesi.	e quindi siamo rimaste io e la mia altra coinquilina a dover cercare una persona che fosse interessata a starci solo per sei mesi
54	BO115	255.129	255.689	0.56	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh.	mh.	mh
55	BO086	257.033	259.03	1.997	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	e quindi per questo mi sembra::	e quindi per questo mi sembra::	e quindi per questo mi sembra
56	BO115	259.059	259.86	0.801	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	sì:::[=e]	sì:::[=e]	sì e
57	BO086	259.665	265.088	5.423	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	24	[ma] dopo forse la mia coinquilina se ne voleva andare, non so adesso guarda, ((ride)) ne abbiam passate di tutti i colori in questa casa.	[ma] dopo forse la mia coinquilina se ne voleva andare, non so adesso guarda, {ride} ne abbiam passate di tutti i colori in questa casa.	ma dopo forse la mia coinquilina se ne voleva andare non so adesso guarda {ride} ne abbiam passate di tutti i colori in questa casa
58	BO086	266.58	269.791	3.211	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	alla fine dopo la mia coinquilina che: è in doppia,	alla fine dopo la mia coinquilina che: è in doppia,	alla fine dopo la mia coinquilina che è in doppia
59	BO086	270.063	271.32	1.257	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	che con cui io ero in doppia,	che con cui io ero in doppia,	che con cui io ero in doppia
60	BO086	271.846	273.928	2.082	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	ha trovato una: ha chiamato una sua amica,	ha trovato una: ha chiamato una sua amica,	ha trovato una ha chiamato una sua amica
61	BO086	274.21	276.018	1.808	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	10	che adesso è dentro con noi io sto in [singola.]	che adesso è dentro con noi io sto in [singola].	che adesso è dentro con noi io sto in singola
62	BO115	275.478	276.521	1.043	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[ma tutt]e ragazze?	[ma tutt]e ragazze?	ma tutte ragazze
63	BO086	276.543	277.336	0.793	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	tutte ragazze.	tutte ragazze.	tutte ragazze
64	BO115	277.485	278.3135	0.831	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	2	da sempre.	da sempre.	da sempre
65	BO086	278.3135	280.963	2.652	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	7	sì. le mie coinquiline non sono molto::	sì. le mie coinquiline non sono molto::	sì le mie coinquiline non sono molto
66	BO086	281.07	284.3	3.23	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	6	non volevano vivere con degli uomini. ((ride))	non volevano vivere con degli uomini. {ride}	non volevano vivere con degli uomini {ride}
67	BO115	284.306	287.77	3.464	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	8	magari: neanche tu dai. ((ride)) [no no immagino sì]	magari: neanche tu dai. {ride} [no no immagino sì]	magari neanche tu dai {ride} no no immagino sì
68	BO086	286.008	290.92	4.912	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	18	[no io::] c' è più che altro è che sai:: eh in doppia, cioè volevo stare in singola,	[no io::] c' è più che altro è che sai:: eh in doppia, cioè volevo stare in singola,	no io c' è più che altro è che sai eh in doppia cioè volevo stare in singola
69	BO086	291.091	296.186	5.095	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	26	e comunque poi in dopp~ chi avrebbe dovuto stare in doppia era l' altra mia coinquilina, non è che potevo obbligarla a stare con un uomo.	e comunque poi in dopp~ chi avrebbe dovuto stare in doppia era l' altra mia coinquilina, non è che potevo obbligarla a stare con un uomo.	e comunque poi in dopp~ chi avrebbe dovuto stare in doppia era l' altra mia coinquilina non è che potevo obbligarla a stare con un uomo
70	BO115	296.313	299.151	2.838	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	no vabbè sì: in effetti in una situazione di doppia,	no vabbè sì: in effetti in una situazione di doppia,	no vabbè sì in effetti in una situazione di doppia
71	BO115	299.625	300.658	1.033	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	ha senso.	ha senso.	ha senso
72	BO086	302.426	305.04	2.614	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	8	però: (.) si è risolto tutto ieri. quindi eh	però: {P} si è risolto tutto ieri. quindi eh	però {P} si è risolto tutto ieri quindi eh
73	BO115	307.11	312.19	5.08	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	74=0.710,75=0.019	True	2	0	0	14	e:: [(.)] e sei al (.) quindi terzo anno e ti vai a laureare al dams.	e:: [{P}] e sei al {P} quindi terzo anno e ti vai a laureare al dams.	e {P} e sei al {P} quindi terzo anno e ti vai a laureare al dams
74	BO086	307.834	308.544	0.71	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	2	[e niente.]	[e niente].	e niente
75	BO086	312.171	321.53	9.359	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	73=0.019	False	1	0	0	29	sì sì. (.) sì sì sì. e poi non so:=e:: non so bologna adesso comincia un po' a stufarmi, non so come dire. >cioè< mi: mi piace sempre moltissimo.	sì sì. {P} sì sì sì. e poi non so:=e:: non so bologna adesso comincia un po' a stufarmi, non so come dire. >cioè< mi: mi piace sempre moltissimo.	sì sì {P} sì sì sì e poi non so e non so bologna adesso comincia un po' a stufarmi non so come dire cioè mi mi piace sempre moltissimo
76	BO086	321.6	328.878	7.278	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	17	però::, mm ma eh penso sia normale, insomma:: alla nostra età voler fare (.) esperienze in posti nuovi.	però::, mm ma eh penso sia normale, insomma:: alla nostra età voler fare {P} esperienze in posti nuovi.	però mm ma eh penso sia normale insomma alla nostra età voler fare {P} esperienze in posti nuovi
77	BO115	329.018	339.37	10.352	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	27	io guarda son son stato in::: (.) in:: in erasmus, son tornato e avevo proprio voglia di [starci. percui] secondo me anche tu. se te ne vai, [ritorni],	io guarda son son stato in::: {P} in:: in erasmus, son tornato e avevo proprio voglia di [starci. percui] secondo me anche tu. se te ne vai, [ritorni],	io guarda son son stato in {P} in in erasmus son tornato e avevo proprio voglia di starci percui secondo me anche tu se te ne vai ritorni
78	BO086	335.978	336.853	0.875	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	2	[mh. vabbè.]	[mh. vabbè].	mh vabbè
79	BO086	338.45	340.106	1.656	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	77=0.920,80=0.041	True	0	0	0	3	[sì:], sì sì.	[sì:], sì sì.	sì sì sì
80	BO115	340.065	342.73	2.665	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	79=0.041,81=0.680,82=0.029	True	0	0	0	9	>cioè< va b[eh. to]rnare a bologna è sempre bello.	>cioè< va b[eh. to]rnare a bologna è sempre bello.	cioè va beh tornare a bologna è sempre bello
81	BO086	340.636	341.316	0.68	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	3	[penso di sì.]	[penso di sì].	penso di sì
82	BO086	342.701	346.428	3.727	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	80=0.029	False	1	0	0	15	sì quello sicuramente. ma (.) in verità già mi piange il cuore all' idea di andarmene.	sì quello sicuramente. ma {P} in verità già mi piange il cuore all' idea di andarmene.	sì quello sicuramente ma {P} in verità già mi piange il cuore all' idea di andarmene
83	BO086	346.896	354.588	7.692	True	False	0	0	2	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	23	perchè:: non so è una città in cui un po': mi son~  ho trovato me stessa perchè, arrivavo da:: così dal dal liceo,	perché:: non so è una città in cui un po': mi son~ ho trovato me stessa perché, arrivavo da:: così dal dal liceo,	perché non so è una città in cui un po' mi son~ ho trovato me stessa perché arrivavo da così dal dal liceo
84	BO086	354.815	360.822	6.007	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	23	e:: e in questi: e in questi due anni che ho passato qua, insomma sono cambiata tantissimo. c' è son sempre io però,	e:: e in questi: e in questi due anni che ho passato qua, insomma sono cambiata tantissimo. c' è son sempre io però,	e e in questi e in questi due anni che ho passato qua insomma sono cambiata tantissimo c' è son sempre io però
85	BO086	361.0	368.22	7.22	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	19	ho scoperto:: il  mh ho fatto conoscenza con delle persone che:: che sono importantissime adesso nella mia vita=e::	ho scoperto:: il mh ho fatto conoscenza con delle persone che:: che sono importantissime adesso nella mia vita=e::	ho scoperto il mh ho fatto conoscenza con delle persone che che sono importantissime adesso nella mia vita e
86	BO086	368.873	373.36	4.487	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	18	mah eh. penso che succeda un po' a tutti no? gli studenti che vanno a vivere fuori casa.	mah eh. penso che succeda un po' a tutti no? gli studenti che vanno a vivere fuori casa.	mah eh penso che succeda un po' a tutti no gli studenti che vanno a vivere fuori casa
87	BO086	373.71	378.2	4.49	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	però::m, non so forse un po' che la cosa che mi::	però::m, non so forse un po' che la cosa che mi::	peròm non so forse un po' che la cosa che mi
88	BO086	378.348	381.671	3.323	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	1	0	0	10	che (.) mi ha stufato dopo, è lunghissimo? `abbiamo, allora ba[sta?]	che {P} mi ha stufato dopo, è lunghissimo? abbiamo, allora ba[sta]?	che {P} mi ha stufato dopo è lunghissimo abbiamo allora basta
89	BO115	380.276	385.206	4.93	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	88=1.395,90=0.534,91=0.045	True	0	1	0	17	((ride)) [no] no n[o è: no è lung]hissimo nel senso che:: manca ancora un bel po' per cui	{ride} [no] no n[o è: no è lung]hissimo nel senso che:: manca ancora un bel po' per cui	{ride} no no no è no è lunghissimo nel senso che manca ancora un bel po' per cui
