tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
22	PKP061	75.428	80.816	5.388	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	2	0	0	15	ad aspettare (.) mh (.) aspettava gente che era dentro secondo te, o aspettavano di entrare loro?	ad aspettare {P} mh {P} aspettava gente che era dentro secondo te, o aspettavano di entrare loro?	ad aspettare {P} mh {P} aspettava gente che era dentro secondo te o aspettavano di entrare loro
23	PKP061	83.612	85.602	1.99	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	l'ospedale è molto bello [dentro è tutto nuovo]	l'ospedale è molto bello [dentro è tutto nuovo]	l' ospedale è molto bello dentro è tutto nuovo
24	PKP057	84.622	86.918	2.296	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	5	[aspettavano gente:] (.) che era dentro	[aspettavano gente:] {P} che era dentro	aspettavano gente {P} che era dentro
25	PKP057	87.806	88.153	0.347	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì?	sì?	sì
26	PKP061	89.5	89.806	0.306	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
27	PKP057	90.816	92.316	1.5	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	>tipo [quello< di correggio] nuovo?	>tipo [quello< di correggio] nuovo?	tipo quello di correggio nuovo
28	PKP061	91.052	91.903	0.851	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[secondo me]	[secondo me]	secondo me
29	PKP061	93.602	96.01	2.408	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	secondo me è un ospedale che han fatto da poco quello lì	secondo me è un ospedale che han fatto da poco quello lì	secondo me è un ospedale che han fatto da poco quello lì
30	PKP057	99.0	99.806	0.806	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	sì anche secondo me	sì anche secondo me	sì anche secondo me
31	PKP061	99.826	100.224	0.398	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
32	PKP057	103.418	104.92	1.502	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	hai visto che bello, che ha i portici?	hai visto che bello, che ha i portici?	hai visto che bello che ha i portici
33	PKP057	104.99	106.98	1.99	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	[c'è anche il porticato lì fuori]	[c'è anche il porticato lì fuori]	c' è anche il porticato lì fuori
34	PKP061	104.99	107.01	2.02	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	2	0	0	3	[mh, (.) eh  (.) carino]	[mh, {P} eh {P} carino]	mh {P} eh {P} carino
35	PKP057	109.815	112.408	2.593	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	l'unica cosa che forse adesso c'è un po' freddo per [star f]uori,	l'unica cosa che forse adesso c'è un po' freddo per [star f]uori,	l' unica cosa che forse adesso c' è un po' freddo per star fuori
36	PKP061	111.683	112.0	0.317	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mh]	[mh]	mh
37	PKP061	120.74	122.08	1.34	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	ho famina	ho famina	ho famina
38	PKP057	122.387	122.775	0.388	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	anch'io	anch'io	anch' io
39	PKP061	122.94	123.826	0.886	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
40	PKP057	124.408	126.806	2.398	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	ho anche una discreta: sete perchè:	ho anche una discreta: sete perché:	ho anche una discreta sete perché
41	PKP061	132.888	135.28	2.392	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	son stata anche xxx cu[cciolona]	son stata anche xxx cu[cciolona]	son stata anche x cucciolona
42	PKP057	134.812	136.818	2.006	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	[ah dio] bono ci mancherebbe	[ah dio] bono ci mancherebbe	ah dio bono ci mancherebbe
43	PKP057	140.336	140.867	0.531	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	cosa?	cosa?	cosa
44	PKP061	140.867	142.02	1.153	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	ho detto cucciolona	ho detto cucciolona	ho detto cucciolona
45	PKP057	142.03	143.142	1.112	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	beh non è mica:	beh non è mica:	beh non è mica
46	PKP057	156.183	157.387	1.204	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	mi è venuto un po' l'abbiocchino	mi è venuto un po' l'abbiocchino	mi è venuto un po' l' abbiocchino
47	PKP057	159.0	159.918	0.918	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	a star lì fuori	a star lì fuori	a star lì fuori
48	PKP061	159.929	160.429	0.5	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	eh beh	eh beh	eh beh
49	PKP057	161.408	162.602	1.194	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	lì al sole, un po'	lì al sole, un po'	lì al sole un po'
50	PKP057	168.214	169.02	0.806	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	comunque,	comunque,	comunque
51	PKP057	171.27	176.408	5.138	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	15	non va bene che si creino quei m:h (.) quei ritardi lì adesso negli ospedali eh	non va bene che si creino quei m:h {P} quei ritardi lì adesso negli ospedali eh	non va bene che si creino quei mh {P} quei ritardi lì adesso negli ospedali eh
52	PKP061	178.214	180.622	2.408	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	7	lei poveretta (.) non ha perso un secondo	lei poveretta {P} non ha perso un secondo	lei poveretta {P} non ha perso un secondo
53	PKP061	182.806	189.214	6.408	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	3	0	0	17	poi magari lei (.) è una che prima (.) una qualche ora prima (.) ha operato: o ha fatto qualcosa,	poi magari lei {P} è una che prima {P} una qualche ora prima {P} ha operato: o ha fatto qualcosa,	poi magari lei {P} è una che prima {P} una qualche ora prima {P} ha operato o ha fatto qualcosa
54	PKP057	190.153	190.591	0.438	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh,	mh,	mh
55	PKP061	190.806	191.438	0.632	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	quindi:	quindi:	quindi
56	PKP061	193.795	200.4	6.605	True	False	0	0	0	0	1	0	0	0	False	False	False	False	False	_	False	2	0	0	22	infatti lei ha detto noi siamo qua apposta per: (.) per la gente che dev'essere operata <e per le urgenze> (.) [e fa:] (.)	infatti lei ha detto noi siamo qua apposta per: {P} per la gente che dev'essere operata <e per le urgenze> {P} [e fa:]	infatti lei ha detto noi siamo qua apposta per {P} per la gente che dev' essere operata e per le urgenze {P} e fa
57	PKP057	199.86	201.102	1.242	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	56=0.540,58=0.012	True	0	1	0	2	[della s]erie: ((ride))	[della s]erie: {ride}	della serie {ride}
58	PKP061	201.09	204.08	2.99	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	57=0.012	False	1	0	0	11	fa: (.) le ho detto guardi >le ho detto< guardi mi dispiace,	fa: {P} le ho detto guardi >le ho detto< guardi mi dispiace,	fa {P} le ho detto guardi le ho detto guardi mi dispiace
59	PKP061	204.08	208.37	4.29	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	15	mi fa ma scherzi signora? non è mica colpa sua sa? (.) è stata molto gentile	mi fa ma scherzi signora? non è mica colpa sua sa? {P} è stata molto gentile	mi fa ma scherzi signora non è mica colpa sua sa {P} è stata molto gentile
60	PKP057	210.418	211.535	1.122	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	4	sì è stata carina	sì è stata carina	sì è stata carina
61	PKP061	211.535	213.01	1.48	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	9	quindi il suo medico non l'ha neanche guardata?	quindi il suo medico non l'ha neanche guardata?	quindi il suo medico non l' ha neanche guardata
62	PKP057	217.622	219.55	1.928	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	è stato un po' superficiale xxxx	è stato un po' superficiale xxxx	è stato un po' superficiale x
63	PKP057	219.55	223.41	3.86	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	11	in un momento come questo cioè: almeno (.) accertati che ci sia	in un momento come questo cioè: almeno {P} accertati che ci sia	in un momento come questo cioè almeno {P} accertati che ci sia
64	PKP057	223.41	228.02	4.61	True	False	0	0	1	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	16	>anche perchè< comunque mang~ mandar della gente dentro a degli ospedali adesso non è [che sia:,]	>anche perché< comunque mang~ mandar della gente dentro a degli ospedali adesso non è [che sia:],	anche perché comunque mang~ mandar della gente dentro a degli ospedali adesso non è che sia
65	PKP061	227.26	232.612	5.352	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	3	0	0	18	[eh infatti] ha detto (.) sai in un momento come questo (.) in effetti (.) non è molto piacevole venir dentro	[eh infatti] ha detto {P} sai in un momento come questo {P} in effetti {P} non è molto piacevole venir dentro	eh infatti ha detto {P} sai in un momento come questo {P} in effetti {P} non è molto piacevole venir dentro
66	PKP057	232.85	236.183	3.333	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	67=1.010,68=0.013	True	1	0	0	11	no poi sei stata dentro anche quaranta [minuti di più], (.) cioè	no poi sei stata dentro anche quaranta [minuti di più], {P} cioè	no poi sei stata dentro anche quaranta minuti di più {P} cioè
67	PKP061	234.77	235.78	1.01	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[un bel po']	[un bel po']	un bel po'
68	PKP061	236.17	237.01	0.84	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	66=0.013	False	0	0	0	3	un bel po'	un bel po'	un bel po'
69	PKP057	238.408	242.08	3.672	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	2	0	0	12	non è proprio: (.) proprio il massimo (.) infatti: è stato un po' superficiale	non è proprio: {P} proprio il massimo {P} infatti: è stato un po' superficiale	non è proprio {P} proprio il massimo {P} infatti è stato un po' superficiale
70	PKP057	242.08	246.41	4.33	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	1, altr'anno,	11	>infatti< io ero convinta (.) che tu ci dovessi andare poi quest'altr'anno,	>infatti< io ero convinta {P} che tu ci dovessi andare poi quest'altr'anno,	infatti io ero convinta {P} che tu ci dovessi andare poi quest' altr'anno,
71	PKP057	246.41	249.06	2.65	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	non avevo capito che ci dovessi andare adesso.	non avevo capito che ci dovessi andare adesso.	non avevo capito che ci dovessi andare adesso
72	PKP061	257.941	260.533	2.592	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	potevamo prender un quartino xxx	potevamo prender un quartino xxx	potevamo prender un quartino x
73	PKP057	261.957	263.21	1.253	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	l'avremmo già finito	l'avremmo già finito	l' avremmo già finito
74	PKP061	263.231	264.41	1.179	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	1	mh ((ride))	mh {ride}	mh {ride}
75	PKP057	264.42	265.093	0.673	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
76	PKP057	266.21	267.568	1.358	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	cioè un quartino è così	cioè un quartino è così	cioè un quartino è così
77	PKP061	268.361	269.455	1.094	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	(eh sì)	(eh sì)	eh sì
78	PKP057	290.0	292.778	2.778	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	è insolito trovare un locale pitturato di verde	è insolito trovare un locale pitturato di verde	è insolito trovare un locale pitturato di verde
79	PKP061	293.473	295.442	1.969	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	3	mh (.) carino però	mh {P} carino però	mh {P} carino però
80	PKP057	295.873	296.2	0.327	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì	sì	sì
81	PKP057	297.13	300.92	3.79	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	sai che il colore della fame è il rosso	sai che il colore della fame è il rosso	sai che il colore della fame è il rosso
82	PKP057	300.92	301.98	1.06	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	stimola la [fame]	stimola la [fame]	stimola la fame
83	???	301.4	302.42	1.02	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[<GNOC]CHI>	[<GNOC]CHI>	gnocchi
84	PKP057	302.611	304.498	1.887	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	3	per (.) me grazie'	per {P} me grazie'	per {P} me grazie'
85	PKP061	304.709	305.11	0.401	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	grazie	grazie	grazie
86	???	305.12	306.655	1.535	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	88=0.655,87=0.455	True	0	0	0	2	BUON [APPETITO]	BUON [APPETITO]	buon appetito
87	PKP061	305.375	305.83	0.455	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	gra[zie]	gra[zie]	grazie
88	PKP061	306.0	306.733	0.733	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	1	[grazie.]	[grazie].	grazie
89	PKP061	308.277	309.61	1.333	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	buon appetito [cucciola]	buon appetito [cucciola]	buon appetito cucciola
90	PKP057	308.721	310.79	2.069	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[buon appe]tito mamma [xxx]	[buon appe]tito mamma [xxx]	buon appetito mamma x
91	PKP061	309.691	310.793	1.102	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	[il mio è bollente]	[il mio è bollente]	il mio è bollente
92	PKP057	324.99	327.384	2.394	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	4	MH sanno di: (.) selvatico.	MH sanno di: {P} selvatico.	mh sanno di {P} selvatico
93	PKP061	327.384	328.479	1.095	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mhmh	mhmh	mhmh
94	PKP061	331.373	332.895	1.522	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	hanno scelto [°xxx°]	hanno scelto [°xxx°]	hanno scelto x
95	PKP057	332.15	332.96	0.81	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[vabbè']	[vabbè']	vabbè'
96	PKP057	333.676	335.24	1.564	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	prendi un po' di formaggio	prendi un po' di formaggio	prendi un po' di formaggio
97	PKP061	339.803	341.402	1.599	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	mh, buono	mh, buono	mh buono
98	PKP057	341.402	342.544	1.142	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh,	mh,	mh
99	PKP061	343.478	345.8	2.322	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	lo sai che son di ortiche [giu]sto?	lo sai che son di ortiche [giu]sto?	lo sai che son di ortiche giusto
100	PKP057	344.989	345.44	0.451	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	1	[sì.]	[sì].	sì
101	PKP057	345.928	347.012	1.084	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	3	[si sente eh?]	[si sente eh]?	si sente eh
102	PKP061	345.94	348.477	2.537	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	[>lo sai< che si fanno anche i tor]telli alle ortiche [dentro]?	[>lo sai< che si fanno anche i tor]telli alle ortiche [dentro]?	lo sai che si fanno anche i tortelli alle ortiche dentro
103	PKP057	348.17	350.15	1.98	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	[E]::H la c~ la: mamma della lu li fa alle ortiche	[E]::H la c~ la: mamma della lu li fa alle ortiche	eh la c~ la mamma della lu li fa alle ortiche
104	PKP061	350.15	350.471	0.321	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh.	mh.	mh
105	PKP061	350.653	353.304	2.651	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	però bisogna trovar le ortiche non:	però bisogna trovar le ortiche non:	però bisogna trovar le ortiche non
106	PKP061	353.603	358.138	4.535	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	16	non piene di inquinamento, perché spesso vengono su in fosse che non è che sia proprio	non piene di inquinamento, perché spesso vengono su in fosse che non è che sia proprio	non piene di inquinamento perché spesso vengono su in fosse che non è che sia proprio
107	PKP057	359.045	364.596	5.551	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	1	0	0	16	io credo che la paola vad~ li v~ le vada a prendere:: (.) l[ì da suo padre.]	io credo che la paola vad~ li v~ le vada a prendere:: {P} l[ì da suo padre].	io credo che la paola vad~ li v~ le vada a prendere {P} lì da suo padre
108	PKP061	363.415	365.39	1.975	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	1	0	0	6	[da suo padre.] (.) >stavo per dire<	[da suo padre]. {P} >stavo per dire<	da suo padre {P} stavo per dire
109	PKP057	369.985	373.648	3.663	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	16	ha detto la lu che ogni tanto si prende il suo xx e le va a prendere	ha detto la lu che ogni tanto si prende il suo xx e le va a prendere	ha detto la lu che ogni tanto si prende il suo x e le va a prendere
110	PKP057	374.981	376.123	1.142	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	com'è?	com'è?	com' è
111	PKP061	376.457	377.135	0.678	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	buono.	buono.	buono
112	PKP057	377.441	379.0	1.559	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	ma cos'hai verde? il ragù?	ma cos'hai verde? il ragù?	ma cos' hai verde il ragù
113	PKP061	379.045	379.735	0.69	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì.	sì.	sì
114	PKP061	380.945	383.332	2.387	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	prendi anche un po di::	prendi anche un po di::	prendi anche un po di
115	PKP057	384.143	385.052	0.909	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	m::h,	m::h,	mh
116	PKP057	387.682	388.33849999999995	0.658	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
117	PKP061	388.33849999999995	388.731	0.394	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	1	buono	buono	buono
118	PKP057	393.017	395.4	2.383	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	tutta la crosticina, [buonis]sima	tutta la crosticina, [buonis]sima	tutta la crosticina buonissima
119	PKP061	394.282	395.031	0.749	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[EH]	[EH]	eh
120	PKP061	395.401	395.813	0.412	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
121	PKP061	404.597	406.552	1.955	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	xino comunque	xino comunque	xino comunque
122	PKP057	423.039	424.858	1.819	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	mi piaccion molto i tuoi sai?	mi piaccion molto i tuoi sai?	mi piaccion molto i tuoi sai
123	PKP061	425.09	426.13	1.04	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	vuoi questi [tu]?	vuoi questi [tu]?	vuoi questi tu
124	PKP057	425.74	428.22	2.48	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	4	[tu]tti belli cr~ (.) croccantini	[tu]tti belli cr~ {P} croccantini	tutti belli cr~ {P} croccantini
125	PKP061	428.23	429.32	1.09	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	4	>vuoi far< a [cambio?]	>vuoi far< a [cambio]?	vuoi far a cambio
126	PKP057	428.57	429.33	0.76	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[no::]	[no::]	no
127	PKP057	429.43	429.88	0.45	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	>no no<	>no no<	no no
128	PKP057	433.826	436.125	2.299	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	a me ne han dato un sacco di gnocchi comunque	a me ne han dato un sacco di gnocchi comunque	a me ne han dato un sacco di gnocchi comunque
129	PKP061	436.15	437.618	1.468	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	anche di pasta ce n'è tanta	anche di pasta ce n'é tanta	anche di pasta ce n' é tanta
130	PKP061	438.134	439.28	1.146	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	bella [calda questa]	bella [calda questa]	bella calda questa
