tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
12	TO070	42.279	45.775	3.496	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	11	non abbiamo ancora finito i testi che avete però (.) in realtà:	non abbiamo ancora finito i testi che avete però {P} in realtà:	non abbiamo ancora finito i testi che avete però {P} in realtà
13	TO070	46.056	46.61	0.554	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	m::h	m::h	mh
14	TO070	47.076	48.79	1.714	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	ve ne do degli altri oggi,	ve ne do degli altri oggi,	ve ne do degli altri oggi
15	TO070	49.883	51.8	1.917	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	e quindi comincio a distribuirveli,	e quindi comincio a distribuirveli,	e quindi comincio a distribuirveli
16	TO070	61.056	62.3	1.244	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	°passateli::°	°passateli::°	passateli
17	TO070	72.468	76.549	4.081	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	xxx anche da dietro perché xxx. eh?	xxx anche da dietro perché xxx. eh?	x anche da dietro perché xxx eh
18	???	76.911	78.252	1.341	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	adesso che ce l' abbiamo	adesso che ce l' abbiamo	adesso che ce l' abbiamo
19	???	78.279	81.423	3.144	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	passa anche dietro non so se xxx	passa anche dietro non so se xxx	passa anche dietro non so se x
20	???	88.661	89.448	0.787	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
21	???	89.698	90.83	1.132	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	comunque ieri,	comunque ieri,	comunque ieri
22	???	91.47	93.72	2.25	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	sono:: per curiosità sono andata a vedere::	sono:: per curiosità sono andata a vedere::	sono per curiosità sono andata a vedere
23	???	93.79	97.216	3.426	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	un un una cosa che chiedeva:: il (tizio) xxx	un un una cosa che chiedeva:: il (tizio) xxx	un un una cosa che chiedeva il tizio x
24	???	97.432	99.126	1.694	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	8	eh all' esame (.) sono andata anch' io lì	eh all' esame {P} sono andata anch' io lì	eh all' esame {P} sono andata anch' io lì
25	???	99.98	102.684	2.704	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	infatti gli ho detto no non xxx perché::	infatti gli ho detto no non xxx perché::	infatti gli ho detto no non x perché
26	???	102.954	105.216	2.262	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	sì mi ha detto xxxxare mh mh mh	sì mi ha detto xxxxare mh mh mh	sì mi ha detto xxxxare mh mh mh
27	???	106.288	109.0	2.712	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	sì sì però è vero. xxxxxare	sì sì però è vero. xxxxxare	sì sì però è vero xxxxxare
28	???	112.861	115.324	2.463	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	sì con le fonti letterarie: alla fine (ti rimane)	sì con le fonti letterarie: alla fine (ti rimane)	sì con le fonti letterarie alla fine ti rimane
29	???	115.378	117.58	2.202	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	7	ma (.) e invece l' uno è bellissimo xx	ma {P} e invece l' uno è bellissimo xx	ma {P} e invece l' uno è bellissimo x
30	???	117.774	119.207	1.433	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	(quanto) mi dive::rto.	(quanto) mi dive::rto.	quanto mi diverto
31	???	119.621	121.171	1.55	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	e ognuno vaga xxx	e ognuno vaga xxx	e ognuno vaga x
32	TO070	122.431	123.218	0.787	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((si schiarisce la voce))	{si_schiarisce_la_voce}	{si_schiarisce_la_voce}
33	TO070	126.531	128.17	1.639	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	allora abbiamo accennato	allora abbiamo accennato	allora abbiamo accennato
34	TO070	128.561	130.13	1.569	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	5	>sì sì< (.) ma ma: sì.	>sì sì< {P} ma ma: sì.	sì sì {P} ma ma sì
35	TO070	130.605	131.12	0.515	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì.	sì.	sì
36	TO070	131.5	132.77	1.27	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	abbiamo accennato::	abbiamo accennato::	abbiamo accennato
37	TO070	132.97	133.79	0.82	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e:h	e:h	eh
38	TO070	134.33	136.28	1.95	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	ai vari tipi di canto:,	ai vari tipi di canto:,	ai vari tipi di canto
39	TO070	137.165	141.22	4.055	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	2	0	0	10	nel loro rapporto con la parola (.) quindi recitativo (.) e aria.	nel loro rapporto con la parola {P} quindi recitativo {P} e aria.	nel loro rapporto con la parola {P} quindi recitativo {P} e aria
40	TO070	141.366	141.94	0.574	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	eh?	eh?	eh
41	TO070	142.146	143.68	1.534	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	quindi una tendenza:	quindi una tendenza:	quindi una tendenza
42	TO070	144.301	145.66	1.359	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	maggiore	maggiore	maggiore
43	TO070	146.175	148.06	1.885	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	a fare capire quello che si dice,	a fare capire quello che si dice,	a fare capire quello che si dice
44	TO070	148.298	151.36	3.062	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	oppure una tendenza maggiore in altri momenti	oppure una tendenza maggiore in altri momenti	oppure una tendenza maggiore in altri momenti
45	TO070	152.04	157.072	5.032	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	3	0	0	11	a dare per scontato che si capisca (.) il senso (.) soprattutto (.) emotivo	a dare per scontato che si capisca {P} il senso {P} soprattutto {P} emotivo	a dare per scontato che si capisca {P} il senso {P} soprattutto {P} emotivo
46	TO070	157.235	159.585	2.35	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	7	e non tanto ragionativo (.) in questi casi,	e non tanto ragionativo {P} in questi casi,	e non tanto ragionativo {P} in questi casi
47	TO070	160.195	160.648	0.453	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((si schiarisce la voce))	{si_schiarisce_la_voce}	{si_schiarisce_la_voce}
48	TO070	160.686	162.76	2.074	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	5	del testo (.) attraverso la musica.	del testo {P} attraverso la musica.	del testo {P} attraverso la musica
49	TO070	162.88	164.468	1.588	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	quindi un doppio regime	quindi un doppio regime	quindi un doppio regime
50	TO070	164.77	165.77	1.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	in cui soprattutto	in cui soprattutto	in cui soprattutto
51	TO070	165.96	168.87	2.91	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	si era divisa molto la struttura dell' opera seria	si era divisa molto la struttura dell' opera seria	si era divisa molto la struttura dell' opera seria
52	TO070	168.9	173.13	4.23	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	quindi recitativo e aria recitativo è (demandata) la parte più recitante	quindi recitativo e aria recitativo è (demandata) la parte più recitante	quindi recitativo e aria recitativo è demandata la parte più recitante
53	TO070	173.53	174.57	1.04	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	quindi la parte	quindi la parte	quindi la parte
54	TO070	174.78	177.16	2.38	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	in cui l' azione deve essere compresa,	in cui l' azione deve essere compresa,	in cui l' azione deve essere compresa
55	TO070	177.315	180.45	3.135	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	9	e deve proseguire quindi con una certa rapidità (.) anche	e deve proseguire quindi con una certa rapidità {P} anche	e deve proseguire quindi con una certa rapidità {P} anche
56	TO070	180.766	182.73	1.964	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	e invece all' aria è (demandata)	e invece all' aria è (demandata)	e invece all' aria è demandata
57	TO070	182.983	185.13	2.147	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	4	la: parte (.) del sentimento	la: parte {P} del sentimento	la parte {P} del sentimento
58	TO070	185.3	187.99	2.69	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	quindi l' espressione delle varie emozioni	quindi l' espressione delle varie emozioni	quindi l' espressione delle varie emozioni
59	TO070	188.26	189.6	1.34	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	che si coagulano	che si coagulano	che si coagulano
60	TO070	189.873	192.87	2.997	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	in determinati punti dell' azione. quindi c' era questo	in determinati punti dell' azione. quindi c' era questo	in determinati punti dell' azione quindi c' era questo
61	TO070	193.26	195.57	2.31	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	procedimento un po' a: doppio regime	procedimento un po' a: doppio regime	procedimento un po' a doppio regime
62	TO070	195.941	196.3	0.359	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	eh?	eh?	eh
63	TO070	196.735	197.4	0.665	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	momenti in~	momenti in~	momenti in~
64	TO070	198.216	202.6	4.384	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	in cui veniva accentuata la vicenda la rapidità dell' azione bisognava capire	in cui veniva accentuata la vicenda la rapidità dell' azione bisognava capire	in cui veniva accentuata la vicenda la rapidità dell' azione bisognava capire
65	TO070	203.191	205.29	2.099	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	e momenti in cui l' azione si fermava	e momenti in cui l' azione si fermava	e momenti in cui l' azione si fermava
66	TO070	206.226	212.648	6.422	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	19	e si guardava dentro un personaggio a vederne le reazioni che venivano appunto espresse con una modalità di canto	e si guardava dentro un personaggio a vederne le reazioni che venivano appunto espresse con una modalità di canto	e si guardava dentro un personaggio a vederne le reazioni che venivano appunto espresse con una modalità di canto
67	TO070	212.978	216.59	3.612	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	innazitutto differente da quella del recitativo perché in un canto	innazitutto differente da quella del recitativo perché in un canto	innazitutto differente da quella del recitativo perché in un canto
68	TO070	216.829	217.66	0.831	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	comunque	comunque	comunque
69	TO070	218.021	222.288	4.267	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	è:: p~ più aperto più spiegato più libero rispetto alla parola.	è:: p~ più aperto più spiegato più libero rispetto alla parola.	è p~ più aperto più spiegato più libero rispetto alla parola
70	TO070	222.65	224.22	1.57	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	e poi naturalemte però:	e poi naturalemte però:	e poi naturalemte però
71	TO070	224.305	227.41	3.105	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	all' interno di questa >maggiore libertà rispetto alla parola<	all' interno di questa >maggiore libertà rispetto alla parola<	all' interno di questa maggiore libertà rispetto alla parola
72	TO070	227.84	235.216	7.376	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	25	come vedremo via via ci sono tante tipologie di canto diverso che può essere un canto infuriato, un canto di battaglia, un canto di tenerezza	come vedremo via via ci sono tante tipologie di canto diverso che può essere un canto infuriato, un canto di battaglia, un canto di tenerezza	come vedremo via via ci sono tante tipologie di canto diverso che può essere un canto infuriato un canto di battaglia un canto di tenerezza
73	TO070	235.545	238.75	3.205	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	un canto di stanchezza un canto di gioia un canto di dolore	un canto di stanchezza un canto di gioia un canto di dolore	un canto di stanchezza un canto di gioia un canto di dolore
74	TO070	239.103	241.09	1.987	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	ecco tutte queste varie emozioni	ecco tutte queste varie emozioni	ecco tutte queste varie emozioni
75	TO070	241.88	246.87	4.99	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	14	si condensano in (.) tipi diversi di canto tant' è vero che dicevo ieri addirittura	si condensano in {P} tipi diversi di canto tant' è vero che dicevo ieri addirittura	si condensano in {P} tipi diversi di canto tant' è vero che dicevo ieri addirittura
76	TO070	247.355	249.38	2.025	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	c' era nel settecento quest' abitudine	c' era nel settecento quest' abitudine	c' era nel settecento quest' abitudine
77	TO070	249.765	252.598	2.833	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	8	eh (.) a usare le cosiddette arie di baule	eh {P} a usare le cosiddette arie di baule	eh {P} a usare le cosiddette arie di baule
78	TO070	252.945	256.83	3.885	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	quindi arie che erano legate non tanto a un personaggio o a una vicenda	quindi arie che erano legate non tanto a un personaggio o a una vicenda	quindi arie che erano legate non tanto a un personaggio o a una vicenda
79	TO070	257.201	258.78	1.579	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	4	ma (.) a un' emozione.	ma {P} a un' emozione.	ma {P} a un' emozione
80	TO070	259.215	262.01	2.795	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	8	a un affetto >come lo chiamavano nel settecento.<	a un affetto >come lo chiamavano nel settecento<.	a un affetto come lo chiamavano nel settecento
81	TO070	262.85	265.22	2.37	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	e quindi in presenza di affetti analoghi	e quindi in presenza di affetti analoghi	e quindi in presenza di affetti analoghi
82	TO070	265.99	267.2	1.21	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	si usava persino	si usava persino	si usava persino
83	TO070	267.266	273.09	5.824	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	20	sostituire un' aria che il cantante >sapeva già, che gli veniva particolarmente bene, che il pubblico si aspettava da lui,<	sostituire un' aria che il cantante >sapeva già, che gli veniva particolarmente bene, che il pubblico si aspettava da lui<,	sostituire un' aria che il cantante sapeva già che gli veniva particolarmente bene che il pubblico si aspettava da lui
84	TO070	273.421	275.77	2.349	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	7	>che gli risparmiava di studiarne una nuo:va,<	>che gli risparmiava di studiarne una nuo:va<,	che gli risparmiava di studiarne una nuova
85	TO070	276.771	279.37	2.599	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	4	e::: usando quindi (.) una::	e::: usando quindi {P} una::	e usando quindi {P} una
86	TO070	279.61	282.038	2.428	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	7	un' aria che >rispecchiava una situazione analoga.<	un' aria che >rispecchiava una situazione analoga<.	un' aria che rispecchiava una situazione analoga
87	TO070	282.398	282.8	0.402	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	1	>ecco.<	>ecco<.	ecco
88	TO070	283.063	288.308	5.245	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	15	questioni di: stile di unità all' interno di un testo ovviamente non si ponevano anco:ra	questioni di: stile di unità all' interno di un testo ovviamente non si ponevano anco:ra	questioni di stile di unità all' interno di un testo ovviamente non si ponevano ancora
89	TO070	288.4	293.35	4.95	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	15	>oppure tante volte se le ponevano naturalmente i compositori< ma non erano ascoltati dai cantanti.	>oppure tante volte se le ponevano naturalmente i compositori< ma non erano ascoltati dai cantanti.	oppure tante volte se le ponevano naturalmente i compositori ma non erano ascoltati dai cantanti
90	TO070	295.39	296.41	1.02	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e:::	e:::	e
91	TO070	296.531	302.63	6.099	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	21	questo discorso adesso >abbiate pazienza< ve lo faccio un po' in via preliminare in realtà noi non abbiamo ancora visto davvero	questo discorso adesso >abbiate pazienza< ve lo faccio un po' in via preliminare in realtà noi non abbiamo ancora visto davvero	questo discorso adesso abbiate pazienza ve lo faccio un po' in via preliminare in realtà noi non abbiamo ancora visto davvero
92	TO070	302.945	306.02	3.075	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	5	degli esempi di (.) opera: settecentesca.	degli esempi di {P} opera: settecentesca.	degli esempi di {P} opera settecentesca
93	TO070	306.37	306.7	0.33	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	eh	eh	eh
94	TO070	307.101	307.61	0.509	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e::	e::	e
95	TO070	307.668	312.18	4.512	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	16	e siamo invece partiti da mozart quindi da un caso in cui le carte si rimescolano.	e siamo invece partiti da mozart quindi da un caso in cui le carte si rimescolano.	e siamo invece partiti da mozart quindi da un caso in cui le carte si rimescolano
96	TO070	312.518	315.44	2.922	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	e noi troviamo delle tipologie di canto in realtà:	e noi troviamo delle tipologie di canto in realtà:	e noi troviamo delle tipologie di canto in realtà
97	TO070	315.845	316.7	0.855	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	e::h=mh	e::h=mh	eh mh
98	TO070	316.79	317.98	1.19	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	più variegate	più variegate	più variegate
99	TO070	318.09	323.18	5.09	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	cosa che però ci consente anche immediatamente di prendere dimestichezza >di prendere contatto<	cosa che però ci consente anche immediatamente di prendere dimestichezza >di prendere contatto<	cosa che però ci consente anche immediatamente di prendere dimestichezza di prendere contatto
100	TO070	323.45	324.1	0.65	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	con e::h	con e::h	con eh
101	TO070	324.15	325.79	1.64	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	tante modalità diverse.	tante modalità diverse.	tante modalità diverse
102	TO070	326.02	326.288	0.268	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	eh	eh	eh
103	TO070	326.53	329.44	2.91	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	e quindi mi pareva che fosse un impatto così più::	e quindi mi pareva che fosse un impatto così più::	e quindi mi pareva che fosse un impatto così più
104	TO070	329.675	333.63	3.955	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	più immediato >quello attraverso mozart< che insegna un po' un punto centrale	più immediato >quello attraverso mozart< che insegna un po' un punto centrale	più immediato quello attraverso mozart che insegna un po' un punto centrale
105	TO070	333.911	334.49	0.579	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	oggi,	oggi,	oggi
106	TO070	334.97	338.056	3.086	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	un punto centrale diciamo nello sviluppo proprio della::	un punto centrale diciamo nello sviluppo proprio della::	un punto centrale diciamo nello sviluppo proprio della
107	TO070	338.433	341.976	3.543	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	delle strutture del teatro d' opera, e per quello che interessa a noi	delle strutture del teatro d' opera, e per quello che interessa a noi	delle strutture del teatro d' opera e per quello che interessa a noi
108	TO070	342.268	343.238	0.97	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	della:=mh	della:=mh	della mh
109	TO070	343.356	345.04	1.684	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	del trattamento della voce.	del trattamento della voce.	del trattamento della voce
110	TO070	345.541	347.08	1.539	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	trattamento quindi che non è	trattamento quindi che non è	trattamento quindi che non è
111	TO070	347.285	348.621	1.336	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	più legato soltanto	più legato soltanto	più legato soltanto
112	TO070	348.684	351.65	2.966	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	a un sentimento svincolato dal personaggio,	a un sentimento svincolato dal personaggio,	a un sentimento svincolato dal personaggio
113	TO070	352.011	357.63	5.619	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	16	che non è più vincolato a una rigidità: a una rigida divisione tra recitativo e aria	che non è più vincolato a una rigidità: a una rigida divisione tra recitativo e aria	che non è più vincolato a una rigidità a una rigida divisione tra recitativo e aria
114	TO070	357.863	359.89	2.027	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	ma che cerca tendenzialmente di:	ma che cerca tendenzialmente di:	ma che cerca tendenzialmente di
115	TO070	360.12	361.45	1.33	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	e::h=mh.	e::h=mh.	eh mh
116	TO070	361.966	364.14	2.174	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	come dire far coesistere	come dire far coesistere	come dire far coesistere
117	TO070	364.476	367.62	3.144	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	questi due tipi di scrittura il più possibile mescolandoli.	questi due tipi di scrittura il più possibile mescolandoli.	questi due tipi di scrittura il più possibile mescolandoli
118	TO070	367.98	369.02	1.04	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	per esempio	per esempio	per esempio
119	TO070	369.166	370.099	0.933	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	quando può	quando può	quando può
120	TO070	370.153	374.58	4.427	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	evita il recitativo secco che pure usa molto quindi quello diciamo	evita il recitativo secco che pure usa molto quindi quello diciamo	evita il recitativo secco che pure usa molto quindi quello diciamo
121	TO070	374.905	377.09	2.185	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	accompagnato dal solo clavicembalo	accompagnato dal solo clavicembalo	accompagnato dal solo clavicembalo
122	TO070	377.493	383.26	5.767	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	23	ieri un: vostro compagno con orecchio fine m' ha detto >ma a me non sembrava tanto un clavicembalo ma mi sembrava un fortepiano<	ieri un: vostro compagno con orecchio fine m' ha detto >ma a me non sembrava tanto un clavicembalo ma mi sembrava un fortepiano<	ieri un vostro compagno con orecchio fine m' ha detto ma a me non sembrava tanto un clavicembalo ma mi sembrava un fortepiano
