tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
42	PKP134	83.2	86.5	3.3	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	1	1	0	16	no perchè appunto stavo per dirti: (.) i nomi delle persone che ho ucciso l'altro ieri ((ride))	no perché appunto stavo per dirti: {P} i nomi delle persone che ho ucciso l'altro ieri {ride}	no perché appunto stavo per dirti {P} i nomi delle persone che ho ucciso l' altro ieri {ride}
43	PKP135	86.507	88.115	1.608	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	2	ah già (( ride))	ah già {_ride}	ah già {_ride}
44	PKP134	86.98	89.73	2.75	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
45	PKP135	89.79	91.977	2.187	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	3	quanto sei cretina? ((ride))	quanto sei cretina? {ride}	quanto sei cretina {ride}
46	PKP135	92.788	94.8	2.012	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	5	a posto (.) va bene quindi::	a posto {P} va bene quindi::	a posto {P} va bene quindi
47	PKP135	95.278	97.42	2.142	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	3	bom (.) questo era::	bom {P} questo era::	bom {P} questo era
48	PKP134	97.612	98.856	1.244	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	okay, quindi	okay, quindi	okay quindi
49	PKP134	98.929	101.555	2.626	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	intanto giusto per metterti al corrente delle ultime news,	intanto giusto per metterti al corrente delle ultime news,	intanto giusto per metterti al corrente delle ultime news
50	PKP135	101.607	102.634	1.027	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	mi stai registrando,	mi stai registrando,	mi stai registrando
51	PKP134	102.675	104.406	1.731	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	probabil[mente], >ti sto registrando<	probabil[mente], >ti sto registrando<	probabilmente ti sto registrando
52	PKP135	103.025	103.719	0.694	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	1	[no] ((ride))	[no] {ride}	no {ride}
53	PKP134	105.015	106.094	1.079	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	m::h,	m::h,	mh
54	PKP134	106.899	108.353	1.454	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	andremo in macchina con luigi,	andremo in macchina con luigi,	andremo in macchina con luigi
55	PKP135	108.491	108.81	0.319	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
56	PKP134	109.675	110.356	0.681	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	che la prende,	che la prende,	che la prende
57	PKP135	110.75	111.43	0.68	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	per domani?	per domani?	per domani
58	PKP134	111.675	114.516	2.841	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	8	cioè (.) allora sostanzialmente che cosa è successo che	cioè {P} allora sostanzialmente che cosa è successo che	cioè {P} allora sostanzialmente che cosa è successo che
59	PKP134	115.73	118.305	2.575	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	doveva essere una macchina composta da michi, alice,	doveva essere una macchina composta da michi, alice,	doveva essere una macchina composta da michi alice
60	PKP134	118.602	121.466	2.864	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	7	m::h bianchi, alice, e (.) un posto vacante,	m::h bianchi, alice, e {P} un posto vacante,	mh bianchi alice e {P} un posto vacante
61	PKP135	121.649	122.134	0.485	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	okay	okay	okay
62	PKP134	122.286	125.245	2.959	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	quel posto vacante lo avrebbe preso luigi se non fosse che si è ricordato,	quel posto vacante lo avrebbe preso luigi se non fosse che si è ricordato,	quel posto vacante lo avrebbe preso luigi se non fosse che si è ricordato
63	PKP134	125.36	126.471	1.111	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	che ci saremmo state anche noi,	che ci saremmo state anche noi,	che ci saremmo state anche noi
64	PKP135	126.93	127.393	0.463	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	ah	ah	ah
65	PKP134	127.406	128.52	1.114	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	e a quel punto ha detto beh,	e a quel punto ha detto beh,	e a quel punto ha detto beh
66	PKP134	128.598	130.798	2.2	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	visto che ci sono anche le viola, prendo la macchina	visto che ci sono anche le viola, prendo la macchina	visto che ci sono anche le viola prendo la macchina
67	PKP134	131.393	134.191	2.798	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	però >gli ho [detto vabbè] lu'< comunque mi dispiace che devi::	però >gli ho [detto vabbè] lu'< comunque mi dispiace che devi::	però gli ho detto vabbè lu' comunque mi dispiace che devi
68	PKP135	131.88	132.301	0.421	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[ci sta]	[ci sta]	ci sta
69	PKP134	134.227	137.119	2.892	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	cioè se non volevi guidare che >ti devi:< che devi prendere la macchi[na::]	cioè se non volevi guidare che >ti devi:< che devi prendere la macchi[na::]	cioè se non volevi guidare che ti devi che devi prendere la macchina
70	PKP135	136.488	137.23	0.742	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	2	[mh (.)] mh	[mh {P}] mh	mh {P} mh
71	PKP134	137.408	138.41	1.002	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	per noi, e:h	per noi, e:h	per noi eh
72	PKP134	138.542	141.712	3.17	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	13	e poi però ci siamo ricordati che (.) e:h anche ilaria non ha posto,	e poi però ci siamo ricordati che {P} e:h anche ilaria non ha posto,	e poi però ci siamo ricordati che {P} eh anche ilaria non ha posto
73	PKP134	142.17	148.03	5.86	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	26	quindi probabilmente il posto di luigi in quella macchina lo prenderà ilaria, e luigi comunque prenderà la macchina, perchè c'è anche maria oltre a noi	quindi probabilmente il posto di luigi in quella macchina lo prenderà ilaria, e luigi comunque prenderà la macchina, perché c'è anche maria oltre a noi	quindi probabilmente il posto di luigi in quella macchina lo prenderà ilaria e luigi comunque prenderà la macchina perché c' è anche maria oltre a noi
74	PKP135	148.085	150.776	2.691	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	2	0	0	5	a:h, okay (.) vabbè allora (.) easy	a:h, okay {P} vabbè allora {P} easy	ah okay {P} vabbè allora {P} easy
75	PKP135	150.995	152.306	1.311	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	dobbiamo scegliere l'outfit,	dobbiamo scegliere l'outfit,	dobbiamo scegliere l' outfit
76	PKP134	153.405	154.898	1.493	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	dobbiamo farlo oggi peraltro [perchè]	dobbiamo farlo oggi peraltro [perché]	dobbiamo farlo oggi peraltro perché
77	PKP135	154.57	156.9	2.33	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	[perchè doma]ni andiamo:[:, in barca e andiamo dirette]	[perché doma]ni andiam[o::, in barca e andiamo dirette]	perché domani andiamo in barca e andiamo dirette
78	PKP134	155.405	156.906	1.501	True	False	0	0	1	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	7	[>perchè domani< siamo in barca con giuli,]	[>perché domani< siamo in barca con giuli],	perché domani siamo in barca con giuli
79	PKP134	157.575	159.785	2.21	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	e dobbiamo chie[dere a papà di por]tarci da giuli	e dobbiamo chie[dere a papà di por]tarci da giuli	e dobbiamo chiedere a papà di portarci da giuli
80	PKP135	158.06	158.783	0.723	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	3	[oh mio dio,]	[oh mio dio],	oh mio dio
81	PKP135	160.966	163.47	2.504	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	perch~ in che senso? scusami noi andiamo in barca con lei no?	perch~ in che senso? scusami noi andiamo in barca con lei no?	perch~ in che senso scusami noi andiamo in barca con lei no
82	PKP134	163.743	164.005	0.262	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
83	PKP135	164.619	166.66	2.041	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	5	a:h dici e:hm:: (.) giusto, giusto	a:h dici e:hm:: {P} giusto, giusto	ah dici ehm {P} giusto giusto
84	PKP135	167.559	168.06	0.501	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	la matti[na]	la matti[na]	la mattina
85	PKP134	167.905	170.033	2.128	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	[più che] altro potremmo anche prendere la machina in realtà	[più che] altro potremmo anche prendere la machina in realtà	più che altro potremmo anche prendere la machina in realtà
86	PKP134	171.015	172.561	1.546	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	4	[perchè poi così (.) torniamo]	[perché poi così {P} torniamo]	perché poi così {P} torniamo
87	PKP135	171.024	172.56	1.536	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	1	0	0	5	[e::hm: (.) e chi la guida?]	[e::hm: {P} e chi la guida]?	ehm {P} e chi la guida
88	PKP134	174.227	174.93	0.703	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	vabbè anche io	vabbè anche io	vabbè anche io
89	PKP135	175.093	177.72	2.627	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	no nel senso io, più che altro per la lente e tutto il r[esto]	no nel senso io, più che altro per la lente e tutto il r[esto]	no nel senso io più che altro per la lente e tutto il resto
90	PKP134	177.311	177.84	0.529	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[m:]:h,	[m:]:h,	mh
91	PKP135	177.89	180.136	2.246	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	al di là di tutto cioè è quello che mi spaventa a me	al di là di tutto cioè è quello che mi spaventa a me	al di là di tutto cioè è quello che mi spaventa a me
92	PKP134	180.578	181.4	0.822	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	no no, ma infa[tti]	no no, ma infa[tti]	no no ma infatti
93	PKP135	181.25	183.761	2.511	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	8	[cioè] spaventa relativamente, poi in realtà posso [guidare,]	[cioè] spaventa relativamente, poi in realtà posso [guidare],	cioè spaventa relativamente poi in realtà posso guidare
94	PKP134	183.29	185.31	2.02	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	[no in realtà] il motivo per cui non la vorrei prendere è che,	[no in realtà] il motivo per cui non la vorrei prendere è che,	no in realtà il motivo per cui non la vorrei prendere è che
95	PKP134	185.74	188.694	2.954	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	16	se loro vogliono usarla, o se la mamma vuole usarla per anda' da qualche par[te magari]	se loro vogliono usarla, o se la mamma vuole usarla per anda' da qualche par[te magari]	se loro vogliono usarla o se la mamma vuole usarla per anda' da qualche parte magari
96	PKP135	188.21	189.17	0.96	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[mh effetti]vamente	[mh effetti]vamente	mh effettivamente
97	PKP134	191.605	193.17	1.565	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	2	m::h, (.) [okay]	m::h, {P} [okay]	mh {P} okay
98	PKP135	192.562	195.7	3.138	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	8	[diciamo che] se: (.) riusciamo a evitarci di m[::h]	[diciamo che] se: {P} riusciamo a evitarci di [m::h]	diciamo che se {P} riusciamo a evitarci di mh
99	PKP134	195.341	197.69	2.349	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	[sì] l'unica co[sa è che poi a qu]el punto	[sì] l'unica co[sa è che poi a qu]el punto	sì l' unica cosa è che poi a quel punto
100	PKP135	196.33	197.14	0.81	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[(cioè noi)]	[(cioè noi)]	cioè noi
101	PKP134	197.72	198.83	1.11	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	a:h no >però potremmo< fare così	a:h no >però potremmo< fare così	ah no però potremmo fare così
102	PKP134	199.27	200.46	1.19	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	all'andata ci accompagna papà,	all'andata ci accompagna papà,	all' andata ci accompagna papà
103	PKP134	201.033	201.88	0.847	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	al ritorno,	al ritorno,	al ritorno
104	PKP134	202.185	202.53	0.345	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e[:h]	[e:h]	eh
105	PKP135	202.412	203.151	0.739	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[d]alla laurea?	[d]alla laurea?	dalla laurea
106	PKP134	203.196	206.42	3.224	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	11	no (.) da: da giuli, quando noi saremo già pronte e tutto,	no {P} da: da giuli, quando noi saremo già pronte e tutto,	no {P} da da giuli quando noi saremo già pronte e tutto
107	PKP134	206.88	209.511	2.631	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	noi ci prep~ ci: facciamo la doccia da giuli e ci p[ortiamo l'ou]tfit	noi ci prep~ ci: facciamo la doccia da giuli e ci p[ortiamo l'ou]tfit	noi ci prep~ ci facciamo la doccia da giuli e ci portiamo l' outfit
108	PKP135	208.773	209.12	0.347	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[eh]	[eh]	eh
109	PKP135	209.55	210.065	0.515	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	okay	okay	okay
110	PKP134	210.3	216.4	6.1	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	18	e:h ci cambiamo lì e (.) siccome mh per andare verso san valentimo san valentino devono ripassare per pes,	e:h ci cambiamo lì e {P} siccome mh per andare verso san valentimo san valentino devono ripassare per pes,	eh ci cambiamo lì e {P} siccome mh per andare verso san valentimo san valentino devono ripassare per pes
111	PKP135	216.635	217.104	0.469	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
112	PKP134	217.104	219.68	2.576	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	ci lasciano: in un punto comodo anche per luigi,	ci lasciano: in un punto comodo anche per luigi,	ci lasciano in un punto comodo anche per luigi
113	PKP134	219.78	222.04	2.26	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	e da là ci avviamo insieme con la macchina [di luigi]	e da là ci avviamo insieme con la macchina [di luigi]	e da là ci avviamo insieme con la macchina di luigi
114	PKP135	221.59	224.64	3.05	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	[a::h] è vero, >perché giustamente< noi non andi[amo con la macchina di] giuli	[a::h] è vero, >perché giustamente< noi non andi[amo con la macchina di] giuli	ah è vero perché giustamente noi non andiamo con la macchina di giuli
115	PKP134	223.11	224.04	0.93	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[a::h no]	[a::h no]	ah no
116	PKP134	224.77	225.22	0.45	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	no	no	no
117	PKP134	225.7	227.454	1.754	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	però siamo in cinque così in macchina	però siamo in cinque così in macchina	però siamo in cinque così in macchina
118	PKP135	227.577	229.068	1.491	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	e quindi no:n potremmo	e quindi no:n potremmo	e quindi non potremmo
119	PKP135	229.72	230.27	0.55	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	o em gi	o em gi	o em gi
120	PKP134	233.11	235.15	2.04	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	(oh) ci dobbiamo far venire a riprendere però, che palle	(oh) ci dobbiamo far venire a riprendere però, che palle	oh ci dobbiamo far venire a riprendere però che palle
121	PKP135	235.295	235.743	0.448	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
122	PKP135	237.64	238.8	1.16	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	cioè m:h sì	cioè m:h sì	cioè mh sì
123	PKP135	240.787	241.62	0.833	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e:::h	e:::h	eh
124	PKP135	242.327	244.19	1.863	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	>scusami< non può venire anche luigi con noi?	>scusami< non può venire anche luigi con noi?	scusami non può venire anche luigi con noi
