tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
10	PKP060	31.08	31.91	0.83	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
11	PKP060	33.63	35.0	1.37	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	mi piace un botto questo cappuccino	mi piace un botto questo cappuccino	mi piace un botto questo cappuccino
12	PKP057	35.01	35.58	0.57	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	mangialo tu	mangialo tu	mangialo tu
13	PKP057	39.65	41.07	1.42	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	a me piace un botto quel fagiolino	a me piace un botto quel fagiolino	a me piace un botto quel fagiolino
14	PKP060	43.65	45.76	2.11	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	come quelli che metti tu nel riso quando andiamo in montagna	come quelli che metti tu nel riso quando andiamo in montagna	come quelli che metti tu nel riso quando andiamo in montagna
15	PKP060	46.8	48.21	1.41	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	x nel couscous non nel riso	x nel couscous non nel riso	x nel couscous non nel riso
16	PKP057	49.41	49.74	0.33	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	ma no,	ma no,	ma no
17	PKP060	50.99	51.95	0.96	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	gli edamame	gli edamame	gli edamame
18	PKP057	52.07	53.45	1.38	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	4	ma non sono quelli ((ride))	ma non sono quelli {ride}	ma non sono quelli {ride}
19	PKP060	53.45	54.0	0.55	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
20	PKP060	57.46	58.67	1.21	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	vedi, ti ho già tradotto una parola	vedi, ti ho già tradotto una parola	vedi ti ho già tradotto una parola
21	PKP057	58.86	60.6	1.74	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	1	esatto ((ride))	esatto {ride}	esatto {ride}
22	PKP060	59.55	60.36	0.81	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
23	PKP057	65.0	65.3	0.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((si schiarisce la gola))	{si_schiarisce_la_gola}	{si_schiarisce_la_gola}
24	PKP057	67.33	68.76	1.43	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	ti lascio uno e uno	ti lascio uno e uno	ti lascio uno e uno
25	PKP060	69.46	70.08	0.62	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	troppo gentile	troppo gentile	troppo gentile
26	PKP060	76.41	78.71	2.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	8	comunque ti avverto (.) stasera ho una fame: atroce	comunque ti avverto {P} stasera ho una fame: atroce	comunque ti avverto {P} stasera ho una fame atroce
27	PKP057	78.76	79.05	0.29	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì?	sì?	sì
28	PKP057	80.16	80.98	0.82	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	cos'hai fatto oggi?	cos'hai fatto oggi?	cos' hai fatto oggi
29	PKP060	81.98	82.44	0.46	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	oggi?	oggi?	oggi
30	PKP057	82.65	82.95	0.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
31	PKP060	83.62	86.48	2.86	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	6	stamattina (.) mi sono alzato molto tardi	stamattina {P} mi sono alzato molto tardi	stamattina {P} mi sono alzato molto tardi
32	PKP057	86.5	86.83	0.33	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
33	PKP060	87.73	88.46	0.73	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	alle dieci e mezzo	alle dieci e mezzo	alle dieci e mezzo
34	PKP057	88.97	89.33	0.36	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
35	PKP060	90.08	91.84	1.76	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	6	e sono andato (.) a fare gpl	e sono andato {P} a fare gpl	e sono andato {P} a fare gpl
36	PKP057	92.12	92.46	0.34	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
37	PKP060	92.6	94.63	2.03	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	8	per venire qua (.) se no rimanevamo a piedi	per venire qua {P} se no rimanevamo a piedi	per venire qua {P} se no rimanevamo a piedi
38	PKP057	94.93	95.31	0.38	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
39	PKP060	98.06	100.94	2.88	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	5	poi (.) sono tornato a casa	poi {P} sono tornato a casa	poi {P} sono tornato a casa
40	PKP060	100.96	102.58	1.62	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	ho pranzato	ho pranzato	ho pranzato
41	PKP060	102.58	107.26	4.68	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	ho mangiato: la pasta: con speck e zucca	ho mangiato: la pasta: con speck e zucca	ho mangiato la pasta con speck e zucca
42	PKP060	109.19	109.68	0.49	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	poi	poi	poi
43	PKP060	112.13	113.46	1.33	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	poi mi son messo a letto	poi mi son messo a letto	poi mi son messo a letto
44	PKP060	113.46	116.02	2.56	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	e ho dormito ancora perchè non mi ero alzato abbaztanza tardi	e ho dormito ancora perché non mi ero alzato abbaztanza tardi	e ho dormito ancora perché non mi ero alzato abbaztanza tardi
45	PKP057	116.26	116.86	0.6	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
46	PKP060	119.6	120.54	0.94	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	eh:	eh:	eh
47	PKP060	122.79	126.56	3.77	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	e dopo mi sono messo lì a sistemare quel cazzo di ore del:	e dopo mi sono messo lì a sistemare quel cazzo di ore del:	e dopo mi sono messo lì a sistemare quel cazzo di ore del
48	PKP057	126.56	127.49	0.93	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	del tirocinio?	del tirocinio?	del tirocinio
49	PKP060	127.5	128.34	0.84	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	del resoconto ore,	del resoconto ore,	del resoconto ore
50	PKP060	129.46	132.04500000000002	2.59	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	12	a informarmi un po' sui documenti che devo portare per la tesi,	a informarmi un po' sui documenti che devo portare per la tesi,	a informarmi un po' sui documenti che devo portare per la tesi
51	PKP057	132.04500000000002	132.65	0.61	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	1	mhmh	mhmh	mhmh
52	PKP057	133.98	135.03	1.05	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
53	PKP060	135.54	138.24	2.7	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	8	e: (.) e ho perso un botto di tempo	e: {P} e ho perso un botto di tempo	e {P} e ho perso un botto di tempo
54	PKP057	138.27	138.67	0.4	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh:	mh:	mh
55	PKP060	139.36	143.3	3.94	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	12	a fare ehm: ho fatto mh (.) almeno tre conti con la calcolatrice	a fare ehm: ho fatto mh {P} almeno tre conti con la calcolatrice	a fare ehm ho fatto mh {P} almeno tre conti con la calcolatrice
56	PKP057	143.31	143.81	0.5	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh:	mh:	mh
57	PKP060	144.86	145.93	1.07	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	e nessuno mi è venuto	e nessuno mi è venuto	e nessuno mi è venuto
58	PKP060	149.39	149.87	0.48	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	poi:	poi:	poi
59	PKP060	151.62	153.619	1.999	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	sono andato a far la doccia alle?	sono andato a far la doccia alle?	sono andato a far la doccia alle
60	PKP060	153.619	155.446	1.827	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	alle sei e cinque	alle sei e cinque	alle sei e cinque
61	PKP060	155.83	157.29	1.46	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	8	((ride)) e dovevo partire alle sei e un quarto	{ride} e dovevo partire alle sei e un quarto	{ride} e dovevo partire alle sei e un quarto
62	PKP057	157.28	158.1	0.82	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
63	PKP057	163.74	165.68	1.94	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	vedi che portano anche la teiera?	vedi che portano anche la teiera?	vedi che portano anche la teiera
64	PKP060	165.68	166.0	0.32	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	eh	eh	eh
65	PKP057	166.0	168.95	2.95	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	8	buonissimo (.) è b~ è stupendo pasteggiare col tè	buonissimo {P} è b~ è stupendo pasteggiare col tè	buonissimo {P} è b~ è stupendo pasteggiare col tè
66	PKP057	170.43	171.38	0.95	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	è stupendissimo	è stupendissimo	è stupendissimo
67	PKP060	172.72	174.786	2.066	True	False	1	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	io l'avevo mangiato : °mangiato°	io l'avevo mangiato: °mangiato°	io l' avevo mangiato mangiato
68	PKP060	174.786	178.746	3.96	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	13	avevo bevuto: a un pran~ ehm: a un pranzo al giappo (.) con raffa	avevo bevuto: a un pran~ ehm: a un pranzo al giappo {P} con raffa	avevo bevuto a un pran~ ehm a un pranzo al giappo {P} con raffa
69	PKP057	178.96	179.26	0.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
70	PKP060	179.33	180.51	1.18	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	al posto dell'acqua	al posto dell'acqua	al posto dell' acqua
71	PKP060	182.04	183.48	1.44	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	sarà diverso sicuramente questo	sarà diverso sicuramente questo	sarà diverso sicuramente questo
72	PKP057	183.63	183.93	0.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
73	PKP060	184.78	185.11	0.33	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	scusa,	scusa,	scusa
74	PKP060	187.06	188.74	1.68	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	ci porteresti una bottiglia di:vino,	ci porteresti una bottiglia di:vino,	ci porteresti una bottiglia divino
75	PKP060	189.18	189.42	0.24	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì	sì	sì
76	PKP057	189.52	189.86	0.34	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	grazie	grazie	grazie
77	PKP060	191.05	191.35	0.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	fatto	fatto	fatto
78	PKP057	192.02	192.47	0.45	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	oh yeah	oh yeah	oh yeah
79	PKP060	192.77	193.28	0.51	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
80	PKP057	200.41	206.43	6.02	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	2	0	0	14	>allora< per il primo secondo (.) mi sembra di (.) spezzare tipo un amare~ un amaretto	>allora< per il primo secondo {P} mi sembra di {P} spezzare tipo un amare~ un amaretto	allora per il primo secondo {P} mi sembra di {P} spezzare tipo un amare~ un amaretto
81	PKP060	206.48	207.06	0.58	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	dopo:	dopo:	dopo
82	PKP057	208.15	209.75	1.6	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	5	e poi (.) sa di prugna	e poi {P} sa di prugna	e poi {P} sa di prugna
83	PKP060	211.77	213.3	1.53	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	84=0.820	False	0	1	0	4	sa anche di vino ((ride))	sa anche di vino {ride}	sa anche di vino {ride}
84	PKP057	212.48	213.82	1.34	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	83=0.820	False	1	0	0	4	e poi però (.) mh	e poi però {P} mh	e poi però {P} mh
85	PKP057	220.9	221.38	0.48	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	xx è buono	xx è buono	x è buono
86	PKP057	222.3	222.62	0.32	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
87	PKP057	224.69	225.31	0.62	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	grazie	grazie	grazie
88	PKP060	226.35	226.79	0.44	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	visto?	visto?	visto
89	PKP057	230.43	232.19	1.76	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	sì ma io la bottiglia la porto a casa	sì ma io la bottiglia la porto a casa	sì ma io la bottiglia la porto a casa
90	PKP057	232.96	233.92	0.96	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	cioè cento per cento	cioè cento per cento	cioè cento per cento
91	PKP060	234.11	234.95	0.84	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	ci mancherebbe	ci mancherebbe	ci mancherebbe
92	PKP057	235.13	236.36	1.23	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	ci devo fare una foto	ci devo fare una foto	ci devo fare una foto
93	PKP060	238.69	240.11	1.42	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	ah ci sta è tipo una lattina	ah ci sta è tipo una lattina	ah ci sta è tipo una lattina
94	PKP057	241.25	241.62	0.37	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh:	mh:	mh
95	PKP060	242.03	243.47	1.44	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	una lattina di vino di prugne	una lattina di vino di prugne	una lattina di vino di prugne
96	PKP057	244.27	244.83	0.56	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	0	xxxx	xxxx	x
97	PKP057	253.36	254.64	1.28	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	cioè è troppo bello	cioè è troppo bello	cioè è troppo bello
98	PKP057	260.55	261.35	0.8	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	fantastico	fantastico	fantastico
99	PKP057	264.11	266.55	2.44	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	ingredienti acqua alcol di prugna:	ingredienti acqua alcol di prugna:	ingredienti acqua alcol di prugna
100	PKP060	267.0	268.0	1.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	stai leggendo il coreano?	stai leggendo il coreano?	stai leggendo il coreano
101	PKP057	268.67	272.44	3.77	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	8	vino bia~ ((ride)) dai, vino bianco alcol neutrale diluito:	vino bia~ {ride} dai, vino bianco alcol neutrale diluito:	vino bia~ {ride} dai vino bianco alcol neutrale diluito
102	PKP057	276.97	278.09	1.12	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	beh fantastico	beh fantastico	beh fantastico
103	PKP057	278.98	280.03	1.05	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	prodotto in corea	prodotto in corea	prodotto in corea
104	PKP060	280.03	281.23	1.2	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	guarda che bel tappo	guarda che bel tappo	guarda che bel tappo
105	PKP057	284.45	285.53	1.08	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	mi piace un sacco ti giuro	mi piace un sacco ti giuro	mi piace un sacco ti giuro
106	PKP060	295.39	297.73	2.34	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	dopo chiediamo se si può portare a casa se la riusi	dopo chiediamo se si può portare a casa se la riusi	dopo chiediamo se si può portare a casa se la riusi
107	PKP057	301.39	307.49	6.1	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((canta sottovoce))	{canta_sottovoce}	{canta_sottovoce}
108	PKP057	316.3	318.34	2.04	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	non sa di? no di cantuccio	non sa di? no di cantuccio	non sa di no di cantuccio
109	PKP060	318.85	319.73	0.88	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	di cantuccio	di cantuccio	di cantuccio
110	PKP057	330.87	332.14	1.27	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	fa quattordici gradi	fa quattordici gradi	fa quattordici gradi
111	PKP060	332.86	334.35	1.49	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	ventisette e sette dice qui	ventisette e sette dice qui	ventisette e sette dice qui
112	PKP057	334.37	334.77	0.4	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
113	PKP057	336.43	339.29	2.86	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	vedi dovrebbero farle così le bottiglie:	vedi dovrebbero farle così le bottiglie:	vedi dovrebbero farle così le bottiglie
114	PKP057	341.24	343.87	2.63	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	10	di vino tipo (.) quando uno va a mangiare da solo	di vino tipo {P} quando uno va a mangiare da solo	di vino tipo {P} quando uno va a mangiare da solo
115	PKP060	345.08	346.55	1.47	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	5	in mensa ce le hanno ((ride))	in mensa ce le hanno {ride}	in mensa ce le hanno {ride}
116	PKP057	346.56	347.735	1.18	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	3	le bottiglie piccoline?	le bottiglie piccoline?	le bottiglie piccoline
117	PKP060	347.735	348.96	1.23	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	6	le bottigliette di vino sì sì	le bottigliette di vino sì sì	le bottigliette di vino sì sì
118	PKP057	348.97	349.47	0.5	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	fantastico	fantastico	fantastico
119	PKP060	349.5	351.85	2.35	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	sì sono grosse tipo: così o un po' meno	sì sono grosse tipo: così o un po' meno	sì sono grosse tipo così o un po' meno
120	PKP057	351.88	352.21	0.33	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
121	PKP060	352.51	353.99	1.48	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	duecentocinquanta trecento emme elle	duecentocinquanta trecento emme elle	duecentocinquanta trecento emme elle
122	PKP057	355.29	357.49	2.2	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	4	ve ma: (.) l'hai:	ve ma: {P} l'hai:	ve ma {P} l' hai
123	PKP060	359.77	360.07	0.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	che cosa?	che cosa?	che cosa
124	PKP057	361.9	366.38	4.48	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	l'hai raccontato: ai tuoi colleghi, che ti hanno fatto la proposta ufficiale?	l'hai raccontato: ai tuoi colleghi, che ti hanno fatto la proposta ufficiale?	l' hai raccontato ai tuoi colleghi che ti hanno fatto la proposta ufficiale
125	PKP060	367.05	368.92	1.87	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	sì sì sì gliel'ho raccontato	sì sì sì gliel'ho raccontato	sì sì sì gliel' ho raccontato
126	PKP057	369.15	370.635	1.5	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	3	saran rimasti contenti	saran rimasti contenti	saran rimasti contenti
127	PKP060	370.635	372.35	1.73	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	8	sì sì volevano che li portassi a bere	sì sì volevano che li portassi a bere	sì sì volevano che li portassi a bere
128	PKP057	372.37	372.96	0.59	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
129	PKP060	373.09	374.18	1.09	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	o che gli portassi da bere	o che gli portassi da bere	o che gli portassi da bere
130	PKP057	375.1	376.26	1.16	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	portagli DA bere	portagli DA bere	portagli da bere
131	PKP060	376.98	377.43	0.45	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	°non si può°	°non si può°	non si può
132	PKP060	378.51	379.73	1.22	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	°non si può portare da bere in azienda°	°non si può portare da bere in azienda°	non si può portare da bere in azienda
133	PKP057	379.83	380.6	0.77	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	DAVVERO?	DAVVERO?	davvero
134	PKP057	381.66	382.96	1.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	2	((sbuffa)) che regole	{sbuffa} che regole	{sbuffa} che regole
135	PKP060	385.07	385.34	0.27	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	eh oh	eh oh	eh oh
136	PKP060	388.01	392.873	4.863	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	22	eh: no l'ho detto a tutti: tranne a uno che non c'era mentre lo lo dicevo e mi son scordato	eh: no l'ho detto a tutti: tranne a uno che non c'era mentre lo lo dicevo e mi son scordato	eh no l' ho detto a tutti tranne a uno che non c' era mentre lo lo dicevo e mi son scordato
137	PKP060	392.873	395.013	2.14	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	il mio amico lì che fa i versi degli animali	il mio amico lì che fa i versi degli animali	il mio amico lì che fa i versi degli animali
138	PKP057	395.05	396.23	1.18	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	3	mh (.) e stefano	mh {P} e stefano	mh {P} e stefano
139	PKP060	397.79	400.35	2.56	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	stefano: non gliel'ho detto esplicitamente	stefano: non gliel'ho detto esplicitamente	stefano non gliel' ho detto esplicitamente
